run_id,polish_pass,step,path_idx_float,waypoint_idx,filtered_force_n,target_force_n,z_offset,cmd_clearance,actual_gap,actual_clearance,pad_compression,virtual_force_n,soft_force_limit_n,band_lo_n,band_hi_n,contacting,in_band,overpressure,stable_contact_steps,high_force_pause_steps,wp_kappa_max,wp_kappa_min,wp_tilt_deg,wp_rho_edge,wp_dtheta_n,p_target_force,p_stiffness,p_damping,p_speed_scale,p_press_vel,p_adm_damping,p_adm_mass,p_lag_gain,p_force_alpha,p_creep_advance
C15_baseline_0_r0,0,421,0.0133333337,0,0,5,0.0496666655,0.0316666663,0.121936351,0.121784896,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,422,0.0266666673,0,0,5,0.049333334,0.0313333347,0.12075977,0.120559424,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,423,0.0399999991,0,0,5,0.0489999987,0.0309999995,0.118180141,0.118123956,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,424,0.0533333346,0,0,5,0.0486666672,0.0306666661,0.115452453,0.115093566,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,425,0.0666666701,0,0,5,0.0483333319,0.0303333327,0.111886479,0.111839846,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,426,0.0799999982,0,0,5,0.0480000004,0.0299999993,0.108992316,0.108499527,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,427,0.0933333337,0,0,5,0.0476666652,0.0296666659,0.105178446,0.10512127,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,428,0.106666669,0,0,5,0.0473333336,0.0293333326,0.102150641,0.101732016,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,429,0.119999997,0,0,5,0.0469999984,0.0289999992,0.0984139666,0.0983312503,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,430,0.13333334,0,0,5,0.0466666669,0.0286666658,0.0953117833,0.0949613973,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,431,0.146666661,0,0,5,0.0463333316,0.0283333343,0.0917153805,0.0915871337,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C15_baseline_0_r0,0,432,0.159999996,0,0,5,0.0460000001,0.0280000009,0.0885592774,0.0882767811,0,0,14,3.25,9.25,0,0,0,0,0,-0.413529277,-0.633368671,24.465498,1.12322271,1.10114861,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
