step,contact,physical_contact,moving,spin,geometry_contact_possible,sensor_raw_force,virtual_force,raw_force,filtered_force,pad_compression,z_offset,normal_tilt,path,pause,stable_steps,actual_clearance
630,1,1,1,1,1,10.457348823547363,0.9883848533635644,0.9883848533635644,0.9649570558691518,0.0019047697067271288,0.04308670005798234,16.00410029950548,0.3333333333333333,0,21,0.0019863659844238614
645,1,1,1,1,1,10.57272720336914,0.7800093040471836,0.7800093040471836,0.7949172592412805,0.0014880186080943672,0.04352652683257946,15.32891637560518,0.5833333333333335,0,36,0.001099995246040774
660,1,1,1,1,1,10.319417953491211,0.16931899643000828,0.16931899643000828,0.1708749147946046,0.00026663799286001655,0.04469724559783822,15.889297362906248,0.8333333333333343,0,51,0.001478712868896984
675,1,1,1,1,1,9.641985893249512,0.6903562889105015,0.6903562889105015,0.6610316127341311,0.001308712577821003,0.04359128742217899,16.044832945914276,1.0833333333333344,0,66,0.0015326758849031705
690,1,1,1,1,1,9.430475234985352,1.3082405267932735,1.3082405267932735,1.2884711093414118,0.0025821078653376697,0.042375047622557574,16.139580398717627,1.3333333333333335,0,81,0.0011641472072820539
705,1,1,1,1,1,10.071453094482422,1.462149021523605,1.462149021523605,1.4582463438996909,0.0029175132767271517,0.042085179104363685,15.6552516189476,1.5833333333333326,0,96,0.0007609822869443269
720,1,1,1,1,1,10.233511924743652,1.377359510133563,1.377359510133563,1.3814371941358963,0.0027320032262948754,0.04228176504591382,15.59784468419926,1.8333333333333317,0,111,0.0007519321756339343
735,1,1,1,1,1,9.996248245239258,1.4022087223475719,1.4022087223475719,1.3923605177143434,0.002786929516570745,0.04219126689025935,15.585199981054275,2.083333333333331,0,126,0.0009702444508635037
750,1,1,1,1,1,10.49581527709961,1.291869209888736,1.291869209888736,1.304235042321094,0.0025476081872807116,0.042497175713228405,15.45388759350087,2.33333333333333,0,141,0.0011767147418349714
765,1,1,1,1,1,10.686341285705566,0.9602862015857133,0.9602862015857133,0.9753211307498356,0.0018485724031714265,0.04318869585396968,15.710040337257992,2.583333333333329,0,156,0.0016998363208151443
780,1,1,1,1,1,9.604588508605957,1.2129622840724037,1.2129622840724037,1.1836481687364648,0.0023746169969432115,0.0425612609995584,15.90426677194427,2.833333333333328,0,171,0.002133193262138951
795,1,1,1,1,1,9.077202796936035,1.2527091908108872,1.2527091908108872,1.2274565141073142,0.0024611487536164295,0.04248363992067511,15.941867808713788,3.0833333333333273,0,186,0.0021916282597955186
810,1,1,1,1,1,1.142569661140442,1.4511862304764807,1.4511862304764807,1.4461532208962726,0.0028936226210514726,0.04209547079211485,15.503071340356398,3.3333333333333264,0,201,0.0012428102689900702
825,1,1,1,1,1,0.7593758702278137,1.490364795504479,1.490364795504479,1.4893713443784629,0.002979002486092945,0.042018844695177006,14.971434927450852,3.5833333333333255,0,216,0.0007984200634571295
840,1,1,1,1,1,0.8659800887107849,1.498098135700108,1.498098135700108,1.4979020413430897,0.0029958553633080767,0.04200371969821877,14.031564122494428,3.8333333333333246,0,231,0.0005821626729882259
855,1,1,1,1,1,3.21083664894104,1.4996245966739068,1.4996245966739068,1.4995858901931882,0.0029991819025155034,0.04200073422014571,13.988782618846027,4.083333333333324,0,246,0.000659852528835232
870,1,1,1,1,1,3.705749273300171,1.499925900256263,1.499925900256263,1.4999182600993897,0.0029998385181756806,0.042000144925526395,13.904239948436818,4.333333333333323,0,261,0.0006790034699012423
885,1,1,0,1,1,7.1939697265625,0.036000000000000004,0.036000000000000004,0.04576749491311085,0.0,0.05220665480887871,13.904239948436818,4.483333333333323,0,1,0.0023881986283662143
900,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600006137208818,0.0,0.05181331908500172,13.904239948436818,4.499999999999989,0,0,0.007522470830186744
915,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000385626,0.0,0.050313319085001675,13.904239948436818,4.499999999999989,0,0,0.008785459219305139
930,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04881331908500163,13.904239948436818,4.499999999999989,0,0,0.008323418797558248
945,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04731331908500159,13.904239948436818,4.499999999999989,0,0,0.007203256792083871
960,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.045813319085001546,13.904239948436818,4.499999999999989,0,0,0.0058032884482642
975,1,1,1,1,1,7.86332368850708,0.32934045749924645,0.32934045749924645,0.28882636537309136,0.0005866809149984928,0.0443133190850015,13.904239948436818,4.583333333333322,0,5,0.004397704584036155
990,1,1,1,1,1,10.561906814575195,1.0408093448283697,1.0408093448283697,1.017239257103077,0.002009618689656739,0.043002762673258296,13.695496575529008,4.8333333333333215,0,20,0.0033820159868424315
1005,1,1,0,1,1,6.747331142425537,0.036000000000000004,0.036000000000000004,0.05365498669840509,0.0,0.04875482927353613,13.69549657552898,4.983333333333321,2,0,0.004105671777362906
1020,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000110931555133,0.0,0.04725482927353609,13.69549657552898,4.983333333333321,0,0,0.005528134783636934
1035,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000069702,0.0,0.045754829273536045,13.69549657552898,4.983333333333321,0,0,0.005087282747428265
1050,1,1,1,1,1,8.751302719116211,0.35858536323199686,0.35858536323199686,0.31793157722247045,0.0006451707264639936,0.044254829273536,13.989493929109123,5.13333333333332,0,8,0.004225364508488176
1065,1,1,1,1,1,10.019523620605469,1.1085853632320184,1.1085853632320184,1.0676762739270833,0.0021451707264640366,0.042758733997657054,15.043165900929894,5.3833333333333195,0,23,0.0032357006180742808
1080,1,1,1,1,1,1.3860020637512207,1.4249223070421762,1.4249223070421762,1.4171813575014993,0.002836387027707464,0.0421468381578841,15.486025361329578,5.633333333333319,0,38,0.0018148129217279182
1095,1,1,1,1,1,0.7512799501419067,1.4851806430260794,1.4851806430260794,1.483652672667129,0.0029677049247581605,0.042028983947878074,15.876804261240379,5.883333333333318,0,53,0.001067516886491226
1110,1,1,1,1,1,0.6228686571121216,1.4970748512925476,1.4970748512925476,1.4967732497771287,0.002993625371345933,0.04200572105509177,15.80370867320326,6.133333333333317,0,68,0.0005786208581411156
1125,1,1,1,1,1,1.7162253856658936,1.4994226136143565,1.4994226136143565,1.4993630813900813,0.0029987417310480616,0.0420011292620143,15.587328293289564,6.383333333333316,0,83,0.0002756059417606139
1140,1,1,1,1,1,2.0085949897766113,1.499886031422105,1.499886031422105,1.4998742805337768,0.0029997516340415573,0.0420002229016635,15.476405532118894,6.633333333333315,0,98,4.641650615286579e-05
1155,1,1,1,1,1,9.288591384887695,0.6615748716405934,0.6615748716405934,0.6250153970873971,0.0012511497432811866,0.04364885025671881,15.5150489099829,6.883333333333314,0,113,0.0012099040848913651
1170,1,1,1,1,1,10.191025733947754,1.311613837268726,1.311613837268726,1.2911595342052753,0.0025764596406296636,0.04240373426566135,15.750516661110517,7.133333333333313,0,128,0.0015201977237143415
1185,1,1,1,1,1,9.740135192871094,1.3903848635101443,1.3903848635101443,1.378654972285977,0.0027597365677983765,0.04221629405377269,15.787720339614166,7.383333333333312,0,143,0.0011294674101693775
1200,1,1,1,1,1,10.026299476623535,1.3530971504564695,1.3530971504564695,1.3487716625096715,0.0026748912919167672,0.04228836073188284,16.146609122830228,7.6333333333333115,0,158,0.000981638937278375
1215,1,1,1,1,1,9.898236274719238,1.4212174128042563,1.4212174128042563,1.4162472841893248,0.002824469362118283,0.04216058333880941,16.04661274400841,7.883333333333311,0,173,0.0007406624073066142
1230,1,1,1,1,1,10.293946266174316,1.4214402921977618,1.4214402921977618,1.4219904522072597,0.0028319628543649056,0.042205157080038636,15.952472225580351,8.133333333333317,0,188,0.00040967823349776986
1245,1,1,1,1,1,9.446939468383789,1.4433478007679426,1.4433478007679426,1.4375709403295391,0.0028765423206578294,0.04211081686687725,15.98006579200075,8.38333333333333,0,203,0.00017280952281815282
1260,1,1,1,1,1,7.8556413650512695,1.3215456727450905,1.3215456727450905,1.306709014162187,0.0026125383325171225,0.04234791464038583,15.490994332019598,8.633333333333342,0,218,-9.797671278828548e-05
1275,1,1,1,1,1,6.379182815551758,1.4648350678326933,1.4648350678326933,1.4612093627634817,0.0029233668476036714,0.04206877616430364,15.049080758571101,8.883333333333354,0,233,-0.0011312853271711323
1290,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.15552229490898717,0.0,0.06176768518044627,14.843197111565765,9.066666666666697,5,0,-0.0005718829951397303
1305,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000750994281294,0.0,0.06026768518044623,14.843197111565765,9.066666666666697,0,0,0.009474817475789514
1320,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000471873,0.0,0.058767685180446186,14.843197111565765,9.066666666666697,0,0,0.01344242093262608
1335,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000000003,0.0,0.05726768518044614,14.843197111565765,9.066666666666697,0,0,0.01422062872069653
1350,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.0557676851804461,14.843197111565765,9.066666666666697,0,0,0.013614964338217172
1365,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05426768518044606,14.843197111565765,9.066666666666697,0,0,0.012458343714682418
1380,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.052767685180446014,14.843197111565765,9.066666666666697,0,0,0.011091019587820779
1395,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05126768518044597,14.843197111565765,9.066666666666697,0,0,0.009642950819882527
1410,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04976768518044593,14.843197111565765,9.066666666666697,0,0,0.008164656628263515
1425,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.048267685180445885,14.843197111565765,9.066666666666697,0,0,0.006675730114050343
1440,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04676768518044584,14.843197111565765,9.066666666666697,0,0,0.005182560624185235
1455,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.0452676851804458,14.843197111565765,9.066666666666697,0,0,0.003687181198937074
1470,1,0,1,1,1,0.0,0.6021574097771196,0.6021574097771196,0.5612534731850816,0.0011323148195542393,0.043767685180445756,14.843197111565765,9.083333333333364,0,2,0.0021833973116266283
1485,1,1,1,1,1,1.8889074325561523,1.2680542480702055,1.2680542480702055,1.244152648024937,0.0024945405822608055,0.04245363511343112,14.965648240968752,9.333333333333377,0,17,0.0005314826910648007
1500,1,1,1,1,1,2.035097360610962,1.4542175417977632,1.4542175417977632,1.4494970780106669,0.0029002286040665445,0.0420895421025702,14.400284825228749,9.583333333333389,0,32,-0.0007147665660920304
1515,1,1,1,1,1,2.8357036113739014,1.4909631370188694,1.4909631370188694,1.490031378724735,0.0029803064214972627,0.04201767444876909,14.631140849930693,9.833333333333401,0,47,-0.0012126765256156476
1530,1,1,1,1,1,2.844590902328491,1.4982162405484183,1.4982162405484183,1.4980323235556265,0.0029961127432314646,0.042003488706767955,14.692155221779524,10.083333333333414,0,62,-0.0012990375105290481
1545,1,1,1,1,1,2.874351978302002,1.4996479090379318,1.4996479090379318,1.4996116062108458,0.002999232705971522,0.042000688625431645,14.877348910952147,10.333333333333426,0,77,-0.00109778592012037
1560,1,1,1,1,1,2.1774680614471436,1.4999305018143203,1.4999305018143203,1.499923336107475,0.0029998485461184554,0.04200013592572167,15.129755862991392,10.583333333333439,0,92,-0.0008798021850776202
1575,1,1,1,1,1,0.8138532638549805,1.499986281960253,1.499986281960253,1.4999848675427345,0.0029999701049696972,0.0420000268299731,15.648443925410113,10.833333333333451,0,107,-0.0007765734426387677
1590,1,0,1,1,1,0.1867123395204544,1.4999972922370162,1.4999972922370162,1.4999970130493572,0.00299999409910906,0.04200000529588843,15.7864406802748,11.083333333333464,0,122,-0.0006318282040150831
1605,1,1,1,1,1,1.5741684436798096,1.4999994655227362,1.4999994655227362,1.4999994104147163,0.0029999988352407275,0.04200000104533963,15.828322988469557,11.333333333333476,0,137,-0.00032797033204949545
1620,1,1,1,1,1,2.670422077178955,1.499999894501123,1.499999894501123,1.4999998836235156,0.0029999997700916325,0.04200000020633648,16.817186975192243,11.583333333333488,0,152,1.9848366358915688e-05
1635,1,1,1,1,1,3.3265955448150635,1.4999999791758918,1.4999999791758918,1.4999999770287937,0.0029999999546190745,0.04200000004072814,16.475558798941695,11.833333333333501,0,167,0.000384773146678433
1650,1,1,1,1,1,7.659294605255127,1.4999999958895929,1.4999999958895929,1.499999995465783,0.002999999991042397,0.042000000008039204,16.22989546028303,12.083333333333513,0,182,0.0006952265260626361
1665,1,1,1,1,1,2.5601823329925537,1.1946357424282077,1.1946357424282077,1.2198811199625164,0.002348637123307025,0.04259236428110358,15.932065515610955,12.333333333333526,0,197,0.0011057214756262552
1680,1,1,1,1,1,1.8383082151412964,1.439435014975938,1.439435014975938,1.4331908018453239,0.0028680138993742305,0.04211845397640579,15.876752818443434,12.583333333333538,0,212,0.0011383650949807573
1695,1,1,1,1,1,2.1370928287506104,1.4880452563884867,1.4880452563884867,1.4868126459672508,0.002973947631796814,0.04202338128883305,15.742176503332972,12.83333333333355,0,227,0.0010676551273773695
1710,1,1,1,1,1,1.928579568862915,1.4976402887868328,1.4976402887868328,1.4973969874886701,0.0029948576006831873,0.04200461516292037,15.280528056378701,13.083333333333563,0,242,0.001097884338527088
1725,1,1,1,1,1,2.213641405105591,1.4995342236362024,1.4995342236362024,1.49948619911806,0.002998984957124577,0.04200091097325443,15.393276066199705,13.333333333333576,0,257,0.0012073148029533667
1740,1,1,1,1,1,2.3287458419799805,1.4999080617916924,1.4999080617916924,1.4998985823751818,0.0029997996437119284,0.04200017981429574,15.921124634601274,13.583333333333588,0,272,0.0013781834267906515
1755,1,1,1,1,1,1.8572739362716675,1.4999818525910624,1.4999818525910624,1.499979981477288,0.0029999604522694123,0.04200003549300794,15.206239575654209,13.8333333333336,0,287,0.0014996148899249712
1770,1,1,1,1,1,1.260420799255371,1.4999964179370344,1.4999964179370344,1.499996048603463,0.002999992193791323,0.042000007005859055,14.752602026009649,14.083333333333613,0,302,0.0013923343284270734
1785,1,1,1,1,1,0.606248676776886,1.4999992929472654,1.4999992929472654,1.4999992200456127,0.002999998459155731,0.042000001382865644,13.42673396085795,14.333333333333625,0,317,0.0010990707575642572
1800,1,1,1,1,1,2.639967679977417,1.4999998604369704,1.4999998604369704,1.4999998460471307,0.002999999695857347,0.04200000027295972,12.83424606828687,14.583333333333638,0,332,0.0012444414164254566
1815,1,1,1,1,1,6.700786113739014,1.4999999724520676,1.4999999724520676,1.4999999696117001,0.0029999999399661845,0.04200000005387871,12.195692533449684,14.83333333333365,0,347,0.0014579415783786509
1830,1,1,1,1,1,6.8831892013549805,1.4999999945623967,1.4999999945623967,1.4999999940017457,0.0029999999881501066,0.042000000010634954,11.75933639236247,15.083333333333663,0,362,0.0017313740628331833
1845,1,1,1,1,1,6.940715789794922,1.4999999989266877,1.4999999989266877,1.4999999988160222,0.002999999997660985,0.0420000000020992,11.759336392362439,15.333333333333675,0,377,0.0018697736560559983
1860,1,1,1,1,1,6.822770118713379,1.4999999997881424,1.4999999997881424,1.4999999997662985,0.0029999999995383095,0.04200000000041435,11.86782206928012,15.583333333333687,0,392,0.0019541588194086955
1875,1,1,1,1,1,8.819635391235352,1.4999999999581848,1.4999999999581848,1.4999999999538733,0.002999999999908874,0.042000000000081784,11.9098053507123,15.8333333333337,0,407,0.0020550731409094834
1890,1,1,1,1,1,7.455941200256348,1.4713609809529178,1.4713609809529178,1.4689180139519764,0.0029377062205860546,0.042055981996863466,12.027432586369702,16.0833333333337,0,422,0.0021230215683768145
1905,1,1,1,1,1,8.457735061645508,1.4789881253634405,1.4789881253634405,1.4773476458492458,0.0029530447737932605,0.04204294599678228,12.494624670185795,16.333333333333687,0,437,0.002137411953162651
1920,1,1,1,1,1,6.949180603027344,1.495666111091735,1.495666111091735,1.4952192694451871,0.0029905553780066735,0.042008476291365504,13.24654006653542,16.583333333333673,0,452,0.002157863446422488
1935,1,1,1,1,1,5.95956563949585,1.4991445465986597,1.4991445465986597,1.4990563438890514,0.002998135753662555,0.04200167311016531,13.799461307777188,16.83333333333366,0,467,0.0021340405678714853
1950,1,1,1,1,1,4.812806606292725,1.4998311446025887,1.4998311446025887,1.4998137345325917,0.002999632021971399,0.042000330250229215,14.94149044889651,17.083333333333645,0,482,0.0021405464669592717
1965,1,1,1,1,1,1.4985841512680054,1.4999666701363348,1.4999666701363348,1.4999632336145046,0.0029999273659135975,0.04200006518710852,15.412952930030688,17.33333333333363,0,497,0.0017607198411529654
1980,1,1,1,1,1,1.0528441667556763,1.4999934211175419,1.4999934211175419,1.4999927427927386,0.0029999856629741514,0.04200001286708908,15.41187833111897,17.583333333333616,0,512,0.001477500489186133
1995,1,1,1,1,1,1.933475375175476,1.4999987014140044,1.4999987014140044,1.4999985675214926,0.0029999971700572087,0.042000002539796355,15.25494460234849,17.833333333333602,0,527,0.001244074176443
2010,1,1,1,1,1,2.621014356613159,1.499999743675977,1.499999743675977,1.499999717247333,0.002999999441406019,0.04200000050132284,15.697394877825895,18.083333333333588,0,542,0.0012243441400123616
2025,1,1,1,1,1,2.692808151245117,1.4999999494049647,1.4999999494049647,1.4999999441882934,0.002999999889740798,0.04200000009895462,15.948347524763435,18.333333333333574,0,557,0.0012191031147311088
2040,1,1,1,1,1,2.605531692504883,1.4999999900132006,1.4999999900132006,1.4999999889834972,0.002999999978236273,0.04200000001953235,16.120630520956443,18.58333333333356,0,572,0.0010586136399138107
2055,1,1,1,1,1,2.409543514251709,1.4999999980287337,1.4999999980287337,1.499999997825484,0.0029999999957041196,0.04200000000385543,16.314534764693533,18.833333333333545,0,587,0.000971194762685171
2070,1,1,1,1,1,3.171613931655884,1.4999999996108941,1.4999999996108941,1.4999999995707762,0.002999999999152042,0.04200000000076102,16.5391776330656,19.08333333333353,0,602,0.00096597912289404
2085,1,1,1,1,1,5.123558521270752,1.499999999923195,1.499999999923195,1.4999999999152758,0.0029999999998326227,0.042000000000150216,16.85592834701816,19.333333333333517,0,617,0.0009913134652382895
2100,1,1,1,1,1,3.046717405319214,1.4999999999848388,1.4999999999848388,1.4999999999832756,0.0029999999999669597,0.04200000000002965,16.05286605888943,19.583333333333503,0,632,0.0006921215950187664
2115,1,1,1,1,1,1.8846980333328247,1.499999999997008,1.499999999997008,1.4999999999967,0.00299999999999348,0.04200000000000585,16.000818209071397,19.83333333333349,0,647,0.0002100254234404797
2130,1,1,1,1,1,1.3368116617202759,1.499999999999409,1.499999999999409,1.4999999999993483,0.002999999999998712,0.042000000000001154,15.945951403537205,20.083333333333474,0,662,-0.00013509410059641368
2145,1,1,1,1,1,1.8959298133850098,1.4999999999998834,1.4999999999998834,1.4999999999998714,0.002999999999999746,0.042000000000000225,15.556152282271649,20.33333333333346,0,677,-0.0003968892695602553
2160,1,1,1,1,1,2.3686821460723877,1.4999999999999758,1.4999999999999758,1.4999999999999731,0.002999999999999947,0.042000000000000044,14.850063063263327,20.583333333333446,0,692,-0.0008451009427828645
2175,1,1,1,1,1,0.8617374897003174,1.4999999999999851,1.4999999999999851,1.499999999999985,0.002999999999999968,0.04200000000000003,14.824566168517325,20.83333333333343,0,707,-0.0010921348311137462
2190,1,1,1,1,1,2.3207991123199463,1.4999999999999851,1.4999999999999851,1.499999999999985,0.002999999999999968,0.04200000000000003,14.917728066152232,21.083333333333417,0,722,-0.0011698908988292617
2205,1,1,0,1,1,4.034657955169678,1.4999999999999851,1.4999999999999851,1.499999999999985,0.002999999999999968,0.05200466295473227,14.162941665576648,21.316666666666737,7,0,-0.0015046629547322433
2220,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036008307917181834,0.0,0.06053215775395278,14.162941665576648,21.316666666666737,0,0,0.00795715731092523
2235,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000005220113,0.0,0.059032157753952735,14.162941665576648,21.316666666666737,0,0,0.012940914732400706
2250,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000000034,0.0,0.05753215775395269,14.162941665576648,21.316666666666737,0,0,0.014216064795792979
2265,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05603215775395265,14.162941665576648,21.316666666666737,0,0,0.013817056127983056
2280,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.054532157753952606,14.162941665576648,21.316666666666737,0,0,0.012740751704306993
2295,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.053032157753952563,14.162941665576648,21.316666666666737,0,0,0.011402823606774163
2310,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05153215775395252,14.162941665576648,21.316666666666737,0,0,0.009966454524562032
2325,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.05003215775395248,14.162941665576648,21.316666666666737,0,0,0.008492753660031988
2340,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.048532157753952435,14.162941665576648,21.316666666666737,0,0,0.00700503665704371
2355,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04703215775395239,14.162941665576648,21.316666666666737,0,0,0.005513211247230806
2370,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.04553215775395235,14.162941665576648,21.316666666666737,0,0,0.004018820773539038
2385,0,0,0,1,1,0.0,0.4699211230238449,0.4699211230238449,0.42905515380691145,0.0008678422460476898,0.044032157753952306,14.162941665576648,21.316666666666737,0,0,0.0024449805004174087
2400,1,1,1,1,1,2.664196729660034,1.1913913844515662,1.1913913844515662,1.159529645525364,0.0023272453435720306,0.042603891328949414,14.511106127156731,21.533333333333392,0,14,0.0008462733329119643
2415,1,1,1,1,1,3.96012282371521,1.4390552469832918,1.4390552469832918,1.4327714543384569,0.002867186181943905,0.04211919677390135,13.886912315329798,21.783333333333378,0,29,-0.0006139164095439213
2430,1,1,0,1,1,4.263254165649414,0.0,0.0,0.6683462943452564,0.0,0.06205102591750153,13.860814002062337,22.000000000000032,7,0,-0.0015839810701654532
2445,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.036003696755511676,0.0,0.060551025917501486,13.860814002062337,22.000000000000032,0,0,0.008315303689231725
2460,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000002322783,0.0,0.05905102591750144,13.860814002062337,22.000000000000032,0,0,0.013039089046900636
2475,0,0,0,1,0,0.0,0.036000000000000004,0.036000000000000004,0.03600000000000016,0.0,0.0575510259175014,13.860814002062337,22.000000000000032,0,0,0.014215152850357606
