region_id,region_name,cell_id,position_x_m,position_y_m,position_z_m,normal_x,normal_y,normal_z,force_n,rpm,feed_speed_mm_s,step_over_ratio,pass_count,policy_action_force,policy_action_feed,roughness_before,roughness_after,scratch_before_um,scratch_after_um,ra_before_um,ra_after_um,rz_before_um,rz_after_um,clearcoat_initial_um,clearcoat_removed_um,clearcoat_remaining_um,clearcoat_remaining_min_um,gu_proxy_before,gu_proxy_after,gu_target_pass,ra_target_pass,rz_target_pass,scratch_improved,clearcoat_safe,overall_pass,failure_reason,tilt_deg,is_side,evaluation_mode,surface_seed,process_time_s,episode_completed,repolish_episodes
R4,door_right,7,0.260,-0.850,0.775,0.0000,-1.0000,0.0000,3.469,4648,6.111,0.2620,3,-0.058,-0.229,0.1204,0.0889,0.6358,0.3966,0.0832,0.0686,0.8947,0.6192,41.10,0.6645,40.44,37.83,58.04,70.77,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7411,235.7,True,0
R4,door_right,8,0.260,-0.850,0.865,0.0000,-1.0000,0.0000,3.470,4648,5.798,0.2620,9,-0.047,-0.319,0.2709,0.2133,1.2718,0.2840,0.1854,0.1652,1.6761,1.2529,47.40,2.1045,45.30,42.67,51.14,70.61,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7412,745.2,True,2
R4,door_right,9,0.260,-0.850,0.955,0.0000,-1.0000,0.0000,3.470,4648,5.845,0.2620,9,+0.010,-0.306,0.3107,0.2449,1.6147,0.7042,0.1914,0.1870,2.1731,1.7346,49.76,2.0868,47.67,47.13,60.08,70.83,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7413,739.1,True,2
R4,door_right,10,0.500,-0.850,0.595,0.0000,-1.0000,0.0000,3.470,4648,5.795,0.2620,9,+0.025,-0.320,0.3879,0.2681,1.7815,0.7251,0.2589,0.2077,2.1589,1.9052,45.06,2.1054,42.95,38.95,48.36,66.38,False,False,True,True,True,False,gu_below_target(66.4<70);ra_above_target(0.208>0.20),90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7414,745.5,True,2
R4,door_right,11,0.500,-0.850,0.685,0.0000,-1.0000,0.0000,3.470,4648,5.795,0.2620,9,-0.009,-0.320,0.3309,0.2338,1.5217,0.5404,0.2275,0.1844,1.8424,1.5892,46.44,2.1052,44.33,41.65,50.66,69.18,False,True,True,True,True,False,gu_below_target(69.2<70),90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7415,745.6,True,2
R4,door_right,12,0.500,-0.850,0.775,0.0000,-1.0000,0.0000,3.470,4648,5.909,0.2620,6,-0.059,-0.287,0.2369,0.1766,1.1191,0.5442,0.1492,0.1354,1.5914,1.2037,40.16,1.3761,38.78,35.64,50.68,66.02,False,True,True,True,True,False,gu_below_target(66.0<70);clearcoat_budget_exhausted,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7416,487.4,True,1
R4,door_right,13,0.500,-0.850,0.865,0.0000,-1.0000,0.0000,3.471,4648,5.716,0.2620,9,-0.120,-0.343,0.2302,0.1990,1.2902,0.3137,0.1426,0.1561,1.5896,1.1335,40.46,2.1349,38.33,35.73,51.12,64.52,False,True,True,True,True,False,gu_below_target(64.5<70),90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7417,755.9,True,2
R4,door_right,14,0.500,-0.850,0.955,0.0000,-1.0000,0.0000,3.470,4648,5.817,0.2620,9,+0.037,-0.314,0.3904,0.2852,1.8219,0.9074,0.2426,0.2201,2.2709,1.9589,47.37,2.0977,45.27,41.51,48.85,67.26,False,False,True,True,True,False,gu_below_target(67.3<70);ra_above_target(0.220>0.20),90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7418,742.7,True,2
R4,door_right,15,0.740,-0.850,0.595,0.0000,-1.0000,0.0000,3.468,4648,6.211,0.2620,3,+0.037,-0.200,0.2736,0.1907,1.1380,0.9127,0.1880,0.1297,1.6115,1.3428,40.10,0.6538,39.45,35.63,55.72,63.01,False,True,True,True,True,False,gu_below_target(63.0<70);clearcoat_budget_exhausted,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7419,231.9,True,0
R4,door_right,16,0.740,-0.850,0.685,0.0000,-1.0000,0.0000,3.468,4648,6.191,0.2620,3,-0.006,-0.205,0.1536,0.1194,0.8317,0.5121,0.0999,0.0866,1.0802,0.8852,44.11,0.6557,43.45,42.73,67.97,72.21,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7420,232.6,True,0
R4,door_right,17,0.740,-0.850,0.775,0.0000,-1.0000,0.0000,3.469,4648,6.142,0.2620,3,-0.041,-0.220,0.1525,0.1065,0.6589,0.3612,0.1130,0.0817,0.9925,0.7840,41.16,0.6611,40.50,37.45,61.23,70.65,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7421,234.5,True,0
R4,door_right,18,0.740,-0.850,0.865,0.0000,-1.0000,0.0000,3.470,4648,5.778,0.2620,9,+0.042,-0.325,0.3257,0.2458,1.6492,0.6276,0.1821,0.1958,1.8730,1.5088,48.80,2.1119,46.69,44.86,54.77,69.08,False,True,True,True,True,False,gu_below_target(69.1<70),90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7422,747.7,True,2
R4,door_right,19,0.740,-0.850,0.955,0.0000,-1.0000,0.0000,3.471,4648,5.748,0.2620,9,-0.049,-0.334,0.2665,0.2234,1.6800,0.6979,0.1682,0.1708,2.0226,1.4932,45.22,2.1231,43.10,39.65,52.20,69.91,False,True,True,True,True,False,gu_below_target(69.9<70),90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7423,751.7,True,2
R4,door_right,20,0.980,-0.850,0.595,0.0000,-1.0000,0.0000,3.470,4648,5.915,0.2620,6,-0.046,-0.286,0.2042,0.1560,0.9641,0.4135,0.1323,0.1210,1.4129,1.0557,43.53,1.3745,42.16,39.98,59.16,70.35,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7424,486.9,True,1
R4,door_right,21,0.980,-0.850,0.685,0.0000,-1.0000,0.0000,3.469,4648,5.986,0.2620,6,+0.003,-0.265,0.2361,0.1780,0.9291,0.3362,0.1663,0.1406,1.3502,1.0621,47.46,1.3582,46.10,43.70,54.14,71.02,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7425,481.2,True,1
R4,door_right,22,0.980,-0.850,0.775,0.0000,-1.0000,0.0000,3.469,4648,5.968,0.2620,6,-0.113,-0.270,0.1502,0.1457,0.4696,0.0759,0.1115,0.1078,1.0729,0.8793,41.27,1.3621,39.91,37.91,51.02,70.76,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7426,482.6,True,1
R4,door_right,23,0.980,-0.850,0.865,0.0000,-1.0000,0.0000,3.470,4648,5.787,0.2620,9,-0.001,-0.323,0.3252,0.2227,1.3972,0.4662,0.2194,0.1776,1.8777,1.2715,47.42,2.1081,45.31,42.30,50.50,69.39,False,True,True,True,True,False,gu_below_target(69.4<70),90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7427,746.5,True,2
R4,door_right,24,0.980,-0.850,0.955,0.0000,-1.0000,0.0000,3.469,4648,6.156,0.2620,3,-0.039,-0.216,0.1345,0.0916,0.3539,0.1624,0.1040,0.0704,0.8095,0.5904,45.33,0.6597,44.67,41.15,60.40,71.77,True,True,True,True,True,True,,90.0,True,flat_trained_bc_ppo_terminal_policy_inference,7428,234.0,True,0
R5,fender_left,0,1.960,0.725,0.640,0.1500,0.9703,0.1900,3.469,4648,5.974,0.2620,6,-0.038,-0.268,0.1826,0.1490,0.8351,0.2212,0.1202,0.1174,1.1341,0.9308,45.66,1.3606,44.30,42.04,52.27,71.78,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7505,482.1,True,1
R5,fender_left,1,1.960,0.735,0.700,0.1500,0.9703,0.1900,3.469,4648,6.118,0.2620,3,-0.052,-0.227,0.1556,0.1277,1.0472,0.7843,0.1021,0.0883,1.0425,0.7844,40.50,0.6638,39.84,36.15,61.97,70.09,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7506,235.4,True,0
R5,fender_left,2,1.960,0.745,0.760,0.1500,0.9703,0.1900,3.468,4648,6.170,0.2620,3,+0.030,-0.212,0.2133,0.1797,1.5203,1.1801,0.1175,0.1093,1.7083,1.5120,45.12,0.6584,44.46,41.35,66.49,70.23,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7507,233.5,True,0
R5,fender_left,3,1.960,0.755,0.820,0.1500,0.9703,0.1900,3.471,4648,5.721,0.2620,9,-0.044,-0.342,0.3372,0.2246,1.4980,0.5684,0.2196,0.1707,1.9861,1.3078,41.93,2.1325,39.80,36.25,47.31,65.69,False,True,True,True,True,False,gu_below_target(65.7<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7508,755.2,True,2
R5,fender_left,4,1.960,0.765,0.880,0.1500,0.9703,0.1900,3.471,4648,5.743,0.2620,9,-0.105,-0.335,0.2710,0.1891,1.2378,0.3021,0.1849,0.1444,1.5557,1.2108,40.98,2.1245,38.86,36.18,56.88,66.32,False,True,True,True,True,False,gu_below_target(66.3<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7509,752.3,True,2
R5,fender_left,5,2.080,0.725,0.660,0.1500,0.9703,0.1900,3.470,4648,5.784,0.2620,9,+0.011,-0.324,0.3059,0.2390,1.5612,0.5784,0.2066,0.1867,1.9205,1.6019,48.27,2.1097,46.16,43.97,53.69,70.17,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7510,747.0,True,2
R5,fender_left,6,2.080,0.735,0.720,0.1500,0.9703,0.1900,3.471,4648,5.727,0.2620,9,-0.049,-0.340,0.2608,0.2234,1.3498,0.5969,0.1558,0.1730,1.7817,1.4324,45.18,2.1310,43.05,39.61,56.97,69.64,False,True,True,True,True,False,gu_below_target(69.6<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7511,754.4,True,2
R5,fender_left,7,2.080,0.745,0.780,0.1500,0.9703,0.1900,3.470,4648,5.950,0.2620,6,-0.039,-0.275,0.1806,0.1465,0.8450,0.2571,0.1218,0.1158,1.0982,0.7878,44.74,1.3666,43.37,41.03,52.72,71.78,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7512,484.1,True,1
R5,fender_left,8,2.080,0.755,0.840,0.1500,0.9703,0.1900,3.471,4648,5.724,0.2620,9,-0.041,-0.341,0.3239,0.2277,1.5593,0.5036,0.2127,0.1808,1.9752,1.4620,43.10,2.1314,40.97,37.19,48.48,67.01,False,True,True,True,True,False,gu_below_target(67.0<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7513,754.7,True,2
R5,fender_left,9,2.080,0.765,0.900,0.1500,0.9703,0.1900,3.469,4648,5.968,0.2620,6,-0.005,-0.270,0.2121,0.1637,0.9752,0.3536,0.1424,0.1272,1.3502,1.0671,46.82,1.3622,45.46,44.99,53.79,71.74,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7514,482.6,True,1
R5,fender_left,10,2.200,0.725,0.680,0.1500,0.9703,0.1900,3.469,4648,6.124,0.2620,3,+0.053,-0.225,0.1649,0.1087,0.8826,0.5857,0.1074,0.0782,1.1613,0.8967,48.27,0.6631,47.61,45.72,64.47,71.83,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7515,235.2,True,0
R5,fender_left,11,2.200,0.735,0.740,0.1500,0.9703,0.1900,3.470,4648,5.792,0.2620,9,+0.033,-0.321,0.3246,0.2379,1.6906,0.6677,0.1823,0.1845,2.1924,1.6342,49.37,2.1067,47.26,44.58,60.31,70.32,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7516,745.9,True,2
R5,fender_left,12,2.200,0.745,0.800,0.1500,0.9703,0.1900,3.471,4648,5.730,0.2620,9,-0.101,-0.339,0.2372,0.1982,1.6652,0.7924,0.1379,0.1541,1.8457,1.3939,41.47,2.1290,39.34,36.94,61.95,67.36,False,True,True,True,True,False,gu_below_target(67.4<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7517,754.0,True,2
R5,fender_left,13,2.200,0.755,0.860,0.1500,0.9703,0.1900,3.470,4648,5.772,0.2620,9,-0.009,-0.327,0.3400,0.2554,1.4697,0.5448,0.2149,0.2032,1.8814,1.5980,45.29,2.1147,43.18,41.46,50.70,68.73,False,False,True,True,True,False,gu_below_target(68.7<70);ra_above_target(0.203>0.20),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7518,748.5,True,2
R5,fender_left,14,2.200,0.765,0.920,0.1500,0.9703,0.1900,3.469,4648,6.126,0.2620,3,-0.044,-0.224,0.1428,0.0971,0.7148,0.4032,0.0995,0.0739,0.9780,0.7424,41.61,0.6629,40.95,37.18,57.15,70.17,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7519,235.1,True,0
R5,fender_left,15,2.320,0.725,0.700,0.1500,0.9703,0.1900,3.469,4648,6.139,0.2620,3,+0.008,-0.221,0.1441,0.0891,0.6450,0.4730,0.1075,0.0691,0.9942,0.6971,47.28,0.6616,46.62,43.70,52.28,70.15,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7520,234.6,True,0
R5,fender_left,16,2.320,0.735,0.760,0.1500,0.9703,0.1900,3.469,4648,6.140,0.2620,3,-0.008,-0.220,0.1863,0.1462,0.9822,0.6338,0.1205,0.1043,1.2745,1.0890,40.24,0.6616,39.58,39.27,63.43,70.24,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7521,234.6,True,0
R5,fender_left,17,2.320,0.745,0.820,0.1500,0.9703,0.1900,3.469,4648,6.130,0.2620,3,-0.024,-0.223,0.1179,0.0813,0.7680,0.4747,0.0848,0.0624,0.8244,0.5626,44.68,0.6626,44.02,41.68,63.90,72.79,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7522,235.0,True,0
R5,fender_left,18,2.320,0.755,0.880,0.1500,0.9703,0.1900,3.469,4648,5.984,0.2620,6,+0.030,-0.266,0.2545,0.1777,1.1211,0.5124,0.1741,0.1413,1.4553,1.0831,46.58,1.3584,45.22,44.70,56.55,70.70,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7523,481.3,True,1
R5,fender_left,19,2.320,0.765,0.940,0.1500,0.9703,0.1900,3.471,4648,5.770,0.2620,9,+0.013,-0.328,0.3383,0.2328,1.5435,0.6324,0.2142,0.1843,1.8906,1.5256,47.83,2.1151,45.71,43.48,50.31,68.97,False,True,True,True,True,False,gu_below_target(69.0<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7524,748.8,True,2
R5,fender_left,20,2.440,0.725,0.720,0.1500,0.9703,0.1900,3.469,4648,5.984,0.2620,6,+0.004,-0.265,0.2005,0.1408,0.9119,0.3502,0.1398,0.1081,1.3145,0.9602,48.73,1.3583,47.37,46.94,55.28,72.40,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7525,481.3,True,1
R5,fender_left,21,2.440,0.735,0.780,0.1500,0.9703,0.1900,3.470,4648,5.942,0.2620,6,-0.060,-0.278,0.1988,0.1465,1.7884,1.1862,0.1234,0.1147,1.6659,1.1302,42.12,1.3679,40.75,38.74,56.44,70.04,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7526,484.7,True,1
R5,fender_left,22,2.440,0.745,0.840,0.1500,0.9703,0.1900,3.469,4648,6.159,0.2620,3,+0.001,-0.215,0.1398,0.0903,0.4490,0.2164,0.1094,0.0726,0.8556,0.5205,48.35,0.6595,47.69,45.04,58.86,72.36,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7527,233.9,True,0
R5,fender_left,23,2.440,0.755,0.900,0.1500,0.9703,0.1900,3.471,4648,5.700,0.2620,9,-0.062,-0.348,0.2987,0.2578,1.7103,0.8115,0.1751,0.2015,2.3853,1.9374,41.45,2.1411,39.31,37.27,64.23,66.83,False,False,True,True,True,False,gu_below_target(66.8<70);ra_above_target(0.201>0.20),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7528,757.9,True,2
R5,fender_left,24,2.440,0.765,0.960,0.1500,0.9703,0.1900,3.470,4648,5.940,0.2620,6,-0.064,-0.278,0.1816,0.1455,0.9204,0.3087,0.1227,0.1120,1.3080,0.8877,42.36,1.3687,40.99,40.59,55.61,71.32,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7529,484.9,True,1
R6,fender_right,0,1.960,-0.725,0.640,0.1500,-0.9703,0.1900,3.469,4648,6.155,0.2620,3,-0.031,-0.216,0.1230,0.0938,0.4969,0.1637,0.0936,0.0740,0.7289,0.5752,45.25,0.6599,44.59,40.34,58.15,72.38,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7606,234.0,True,0
R6,fender_right,1,1.960,-0.735,0.700,0.1500,-0.9703,0.1900,3.469,4648,6.139,0.2620,3,-0.033,-0.220,0.1473,0.1012,0.5129,0.3117,0.1119,0.0790,0.9557,0.6771,44.34,0.6616,43.68,40.32,50.82,70.51,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7607,234.6,True,0
R6,fender_right,2,1.960,-0.745,0.760,0.1500,-0.9703,0.1900,3.469,4648,5.984,0.2620,6,-0.009,-0.266,0.1891,0.1464,0.7629,0.2449,0.1346,0.1139,1.1785,0.9068,49.30,1.3583,47.94,44.90,57.29,72.65,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7608,481.3,True,1
R6,fender_right,3,1.960,-0.755,0.820,0.1500,-0.9703,0.1900,3.469,4648,6.155,0.2620,3,-0.003,-0.216,0.1200,0.0817,0.5976,0.3385,0.0833,0.0643,0.8840,0.5338,47.57,0.6596,46.91,43.75,63.03,72.82,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7609,234.0,True,0
R6,fender_right,4,1.960,-0.765,0.880,0.1500,-0.9703,0.1900,3.470,4648,5.773,0.2620,9,-0.070,-0.327,0.2932,0.2254,1.1572,0.3296,0.2100,0.1725,1.7768,1.3552,43.80,2.1128,41.69,39.39,52.78,69.01,False,True,True,True,True,False,gu_below_target(69.0<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7610,748.3,True,2
R6,fender_right,5,2.080,-0.725,0.660,0.1500,-0.9703,0.1900,3.471,4648,5.746,0.2620,9,-0.055,-0.335,0.2981,0.2354,1.3305,0.4046,0.2048,0.1860,1.7402,1.4003,42.84,2.1238,40.72,37.82,50.12,67.88,False,True,True,True,True,False,gu_below_target(67.9<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7611,751.9,True,2
R6,fender_right,6,2.080,-0.735,0.720,0.1500,-0.9703,0.1900,3.470,4648,5.770,0.2620,9,-0.038,-0.327,0.2975,0.2222,1.2554,0.3777,0.2020,0.1749,1.8527,1.3741,46.05,2.1143,43.94,40.81,52.48,69.81,False,True,True,True,True,False,gu_below_target(69.8<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7612,748.7,True,2
R6,fender_right,7,2.080,-0.745,0.780,0.1500,-0.9703,0.1900,3.470,4648,5.945,0.2620,6,-0.065,-0.277,0.1566,0.1459,0.7294,0.2364,0.1015,0.1153,0.9841,0.8353,43.95,1.3674,42.58,39.31,53.38,71.70,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7613,484.5,True,1
R6,fender_right,8,2.080,-0.755,0.840,0.1500,-0.9703,0.1900,3.468,4648,6.165,0.2620,3,-0.020,-0.213,0.1345,0.0816,0.4732,0.2204,0.1021,0.0621,0.8624,0.5967,46.63,0.6587,45.97,43.32,63.06,73.01,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7614,233.6,True,0
R6,fender_right,9,2.080,-0.765,0.900,0.1500,-0.9703,0.1900,3.471,4648,5.695,0.2620,9,-0.092,-0.349,0.2389,0.1882,1.3270,0.3130,0.1453,0.1443,1.7481,1.0634,40.75,2.1426,38.61,36.30,58.99,66.11,False,True,True,True,True,False,gu_below_target(66.1<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7615,758.7,True,2
R6,fender_right,10,2.200,-0.725,0.680,0.1500,-0.9703,0.1900,3.469,4648,6.153,0.2620,3,+0.049,-0.216,0.1471,0.1016,0.7129,0.4053,0.1000,0.0784,0.9236,0.6873,48.70,0.6600,48.04,46.21,59.73,71.48,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7616,234.1,True,0
R6,fender_right,11,2.200,-0.735,0.740,0.1500,-0.9703,0.1900,3.471,4648,5.706,0.2620,9,-0.062,-0.346,0.2603,0.2006,1.3419,0.5133,0.1619,0.1574,1.6773,1.2784,43.94,2.1387,41.80,38.36,55.83,68.92,False,True,True,True,True,False,gu_below_target(68.9<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7617,757.2,True,2
R6,fender_right,12,2.200,-0.745,0.800,0.1500,-0.9703,0.1900,3.470,4648,5.813,0.2620,9,+0.010,-0.315,0.3689,0.2574,1.4625,0.5017,0.2553,0.2031,1.8088,1.5295,45.63,2.0994,43.53,41.10,47.69,68.03,False,False,True,True,True,False,gu_below_target(68.0<70);ra_above_target(0.203>0.20),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7618,743.2,True,2
R6,fender_right,13,2.200,-0.755,0.860,0.1500,-0.9703,0.1900,3.470,4648,5.926,0.2620,6,-0.030,-0.282,0.2587,0.1702,1.1841,0.4564,0.1734,0.1374,1.4559,1.0548,40.06,1.3716,38.69,35.89,50.57,65.90,False,True,True,True,True,False,gu_below_target(65.9<70);clearcoat_budget_exhausted,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7619,486.0,True,1
R6,fender_right,14,2.200,-0.765,0.920,0.1500,-0.9703,0.1900,3.469,4648,5.977,0.2620,6,+0.016,-0.268,0.2446,0.1555,1.3331,0.5886,0.1700,0.1197,1.6823,1.0712,48.03,1.3601,46.67,45.60,47.98,71.06,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7620,481.9,True,1
R6,fender_right,15,2.320,-0.725,0.700,0.1500,-0.9703,0.1900,3.469,4648,6.099,0.2620,3,-0.008,-0.232,0.1588,0.1168,0.7858,0.5347,0.1122,0.0880,1.1432,0.8979,43.31,0.6662,42.64,40.16,59.00,70.20,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7621,236.2,True,0
R6,fender_right,16,2.320,-0.735,0.760,0.1500,-0.9703,0.1900,3.470,4648,5.807,0.2620,9,+0.008,-0.317,0.3165,0.2563,1.5930,0.6650,0.1898,0.1976,2.0868,1.7468,48.81,2.1013,46.71,44.19,56.73,70.22,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7622,744.0,True,2
R6,fender_right,17,2.320,-0.745,0.820,0.1500,-0.9703,0.1900,3.470,4648,5.958,0.2620,6,-0.120,-0.273,0.1521,0.1431,0.6294,0.1093,0.1181,0.1116,0.9521,0.7292,40.84,1.3644,39.48,36.17,60.26,69.76,False,True,True,True,True,False,gu_below_target(69.8<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7623,483.4,True,1
R6,fender_right,18,2.320,-0.755,0.880,0.1500,-0.9703,0.1900,3.469,4648,6.119,0.2620,3,-0.051,-0.226,0.1369,0.1087,0.5933,0.3256,0.1003,0.0867,0.8932,0.7009,41.46,0.6638,40.80,38.86,57.30,70.98,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7624,235.4,True,0
R6,fender_right,19,2.320,-0.765,0.940,0.1500,-0.9703,0.1900,3.469,4648,5.974,0.2620,6,-0.052,-0.268,0.2075,0.1716,0.7341,0.2004,0.1496,0.1378,1.1955,0.9362,44.12,1.3607,42.76,39.85,54.45,70.87,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7625,482.1,True,1
R6,fender_right,20,2.440,-0.725,0.720,0.1500,-0.9703,0.1900,3.469,4648,6.150,0.2620,3,+0.022,-0.217,0.1917,0.1369,1.2177,0.9205,0.1286,0.0929,1.4692,1.2447,44.72,0.6603,44.06,42.49,61.67,70.34,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7626,234.2,True,0
R6,fender_right,21,2.440,-0.735,0.780,0.1500,-0.9703,0.1900,3.470,4648,5.928,0.2620,6,-0.061,-0.282,0.1859,0.1400,1.0762,0.3952,0.1286,0.1116,1.3218,0.8669,42.90,1.3716,41.53,38.86,53.69,70.59,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7627,485.9,True,1
R6,fender_right,22,2.440,-0.745,0.840,0.1500,-0.9703,0.1900,3.470,4648,5.800,0.2620,9,-0.037,-0.319,0.3373,0.2393,1.3831,0.5371,0.2368,0.1910,1.7969,1.4009,42.20,2.1035,40.10,39.06,48.34,67.80,False,True,True,True,True,False,gu_below_target(67.8<70),79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7628,745.0,True,2
R6,fender_right,23,2.440,-0.755,0.900,0.1500,-0.9703,0.1900,3.469,4648,5.987,0.2620,6,+0.047,-0.265,0.2637,0.1716,1.2537,0.7386,0.1728,0.1323,1.7131,1.1970,49.63,1.3577,48.27,45.75,55.87,70.16,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7629,481.0,True,1
R6,fender_right,24,2.440,-0.765,0.960,0.1500,-0.9703,0.1900,3.469,4648,5.986,0.2620,6,-0.046,-0.265,0.1823,0.1429,0.7025,0.1721,0.1332,0.1075,1.1635,0.9002,46.62,1.3580,45.26,44.23,49.20,72.17,True,True,True,True,True,True,,79.0,True,flat_trained_bc_ppo_terminal_policy_inference,7630,481.2,True,1
