run_id,polish_pass,step,path_idx_float,waypoint_idx,filtered_force_n,target_force_n,z_offset,cmd_clearance,actual_gap,actual_clearance,pad_compression,virtual_force_n,soft_force_limit_n,band_lo_n,band_hi_n,contacting,in_band,overpressure,stable_contact_steps,high_force_pause_steps,wp_kappa_max,wp_kappa_min,wp_tilt_deg,wp_rho_edge,wp_dtheta_n,p_target_force,p_stiffness,p_damping,p_speed_scale,p_press_vel,p_adm_damping,p_adm_mass,p_lag_gain,p_force_alpha,p_creep_advance
C13_baseline_0_r0,0,421,0.0133333337,0,0,5,0.0496666655,0.0316666663,0.284750938,0.284600019,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,422,0.0266666673,0,0,5,0.049333334,0.0313333347,0.281221002,0.281112045,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,423,0.0399999991,0,0,5,0.0489999987,0.0309999995,0.277024895,0.276703745,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,424,0.0533333346,0,0,5,0.0486666672,0.0306666661,0.272196263,0.272185206,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,425,0.0666666701,0,0,5,0.0483333319,0.0303333327,0.267363608,0.267272025,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,426,0.0799999982,0,0,5,0.0480000004,0.0299999993,0.262699485,0.262308031,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,427,0.0933333337,0,0,5,0.0476666652,0.0296666659,0.257676393,0.257596165,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,428,0.106666669,0,0,5,0.0473333336,0.0293333326,0.25283727,0.252567947,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,429,0.119999997,0,0,5,0.0469999984,0.0289999992,0.248030826,0.248028487,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,430,0.13333334,0,0,5,0.0466666669,0.0286666658,0.243062407,0.242926598,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,431,0.146666661,0,0,5,0.0463333316,0.0283333343,0.238028079,0.237949103,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,432,0.159999996,0,0,5,0.0460000001,0.0280000009,0.233029068,0.232900739,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,433,0.173333332,0,0,5,0.0456666648,0.0276666675,0.228001833,0.227995649,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,434,0.186666667,0,0,5,0.0453333333,0.0273333341,0.222907782,0.222896367,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,435,0.200000003,0,0,5,0.0450000018,0.0270000007,0.217846304,0.217797101,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,436,0.213333338,0,0,5,0.0446666665,0.0266666673,0.212805271,0.21269992,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,437,0.226666674,0,0,5,0.044333335,0.0263333339,0.207778215,0.20760721,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,438,0.239999995,0,0,5,0.0439999998,0.0260000005,0.202630743,0.202546939,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,439,0.25333333,0,0,5,0.0436666682,0.0256666671,0.197487652,0.197415411,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,440,0.266666681,0,0,5,0.043333333,0.0253333338,0.192362279,0.192287192,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,441,0.280000001,0,0,5,0.0430000015,0.0250000004,0.187268659,0.18717286,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,442,0.293333322,0,0,5,0.0426666662,0.024666667,0.182144105,0.182036236,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,443,0.306666672,0,0,5,0.0423333347,0.0243333336,0.176952362,0.176912621,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C13_baseline_0_r0,0,444,0.319999993,0,0,5,0.0419999994,0.0240000002,0.171828777,0.171816498,0,0,14,3.25,9.25,0,0,0,0,0,0.362611055,-0.114706218,13.1869335,0.748815179,1.77743125,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
