run_id,polish_pass,step,path_idx_float,waypoint_idx,filtered_force_n,target_force_n,z_offset,cmd_clearance,actual_gap,actual_clearance,pad_compression,virtual_force_n,soft_force_limit_n,band_lo_n,band_hi_n,contacting,in_band,overpressure,stable_contact_steps,high_force_pause_steps,wp_kappa_max,wp_kappa_min,wp_tilt_deg,wp_rho_edge,wp_dtheta_n,p_target_force,p_stiffness,p_damping,p_speed_scale,p_press_vel,p_adm_damping,p_adm_mass,p_lag_gain,p_force_alpha,p_creep_advance
C3_baseline_0_r0,0,421,0.0133333337,0,0,5,0.0496666655,0.0316666663,0.240396991,0.212205008,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,422,0.0266666673,0,0,5,0.049333334,0.0313333347,0.237442985,0.207917035,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,423,0.0399999991,0,0,5,0.0489999987,0.0309999995,0.233759567,0.204610646,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,424,0.0533333346,0,0,5,0.0486666672,0.0306666661,0.23076804,0.198575884,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,425,0.0666666701,0,0,5,0.0483333319,0.0303333327,0.226780519,0.194729179,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,426,0.0799999982,0,0,5,0.0480000004,0.0299999993,0.224137172,0.188435853,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,427,0.0933333337,0,0,5,0.0476666652,0.0296666659,0.220026955,0.18456018,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,428,0.106666669,0,0,5,0.0473333336,0.0293333326,0.216651201,0.181996584,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,429,0.119999997,0,0,5,0.0469999984,0.0289999992,0.213532597,0.174216926,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,430,0.13333334,0,0,5,0.0466666669,0.0286666658,0.209999338,0.171492949,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,431,0.146666661,0,0,5,0.0463333316,0.0283333343,0.207509652,0.163015425,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,432,0.159999996,0,0,5,0.0460000001,0.0280000009,0.203782365,0.1607811,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C3_baseline_0_r0,0,433,0.173333332,0,0,5,0.0456666648,0.0276666675,0.201013297,0.15690659,0,0,14,3.25,9.25,0,0,0,0,0,4.18154526,-27.4896641,73.172493,1.11848342,17.2018089,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
