run_id,polish_pass,step,path_idx_float,waypoint_idx,filtered_force_n,target_force_n,z_offset,cmd_clearance,actual_gap,actual_clearance,pad_compression,virtual_force_n,soft_force_limit_n,band_lo_n,band_hi_n,contacting,in_band,overpressure,stable_contact_steps,high_force_pause_steps,wp_kappa_max,wp_kappa_min,wp_tilt_deg,wp_rho_edge,wp_dtheta_n,p_target_force,p_stiffness,p_damping,p_speed_scale,p_press_vel,p_adm_damping,p_adm_mass,p_lag_gain,p_force_alpha,p_creep_advance
C17_baseline_0_r0,0,421,0.0133333337,0,0,5,0.0496666655,0.0316666663,0.214127153,0.203829557,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,422,0.0266666673,0,0,5,0.049333334,0.0313333347,0.211052686,0.200902268,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,423,0.0399999991,0,0,5,0.0489999987,0.0309999995,0.206902474,0.197864413,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,424,0.0533333346,0,0,5,0.0486666672,0.0306666661,0.202782735,0.194850102,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,425,0.0666666701,0,0,5,0.0483333319,0.0303333327,0.198568806,0.191926867,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,426,0.0799999982,0,0,5,0.0480000004,0.0299999993,0.194167703,0.188982859,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,427,0.0933333337,0,0,5,0.0476666652,0.0296666659,0.190258369,0.186019808,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,428,0.106666669,0,0,5,0.0473333336,0.0293333326,0.185906768,0.183064297,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,429,0.119999997,0,0,5,0.0469999984,0.0289999992,0.182369918,0.180038646,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,430,0.13333334,0,0,5,0.0466666669,0.0286666658,0.178255722,0.177068219,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,431,0.146666661,0,0,5,0.0463333316,0.0283333343,0.17489855,0.174045533,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,432,0.159999996,0,0,5,0.0460000001,0.0280000009,0.171286851,0.17101787,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,433,0.173333332,0,0,5,0.0456666648,0.0276666675,0.168030098,0.164426044,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,434,0.186666667,0,0,5,0.0453333333,0.0273333341,0.163915217,0.161425635,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,435,0.200000003,0,0,5,0.0450000018,0.0270000007,0.160285145,0.157224104,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,436,0.213333338,0,0,5,0.0446666665,0.0266666673,0.156352416,0.152054876,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,437,0.226666674,0,0,5,0.044333335,0.0263333339,0.152892068,0.149435967,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,438,0.239999995,0,0,5,0.0439999998,0.0260000005,0.149230376,0.145009995,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,439,0.25333333,0,0,5,0.0436666682,0.0256666671,0.14604497,0.142642483,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
C17_baseline_0_r0,0,440,0.266666681,0,0,5,0.043333333,0.0253333338,0.142926127,0.139943525,0,0,14,3.25,9.25,0,0,0,0,0,1.78521264,-12.0200768,60.5287361,1.12796211,9.58880234,5,350,35,3,0.0250000004,50,1,0.119999997,0.550000012,0.0133333337
